"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"1-4 years"	"1-4"	14	41219	Unreliable
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"10-14 years"	"10-14"	17	55392	Unreliable
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	47	53531	87.8
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	63	44338	142.1
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	73	44411	164.4
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	70	45369	154.3
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	96	44825	214.2
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	160	50209	318.7
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	256	59301	431.7
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	422	64424	655.0
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	552	60731	908.9
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	697	57952	1202.7
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	867	48722	1779.5
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	1026	38906	2637.1
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	1247	29231	4266.0
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	1426	21137	6746.5
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	1553	Not Applicable	Not Applicable
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	1059	Not Applicable	Not Applicable
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	491	Not Applicable	Not Applicable
	"Missouri"	"29"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	99	Not Applicable	Not Applicable
	"Montana"	"30"	"Small Metro"	"4"	"< 1 year"	"1"	27	4355	620.0
	"Montana"	"30"	"Small Metro"	"4"	"15-19 years"	"15-19"	15	23183	Unreliable
	"Montana"	"30"	"Small Metro"	"4"	"20-24 years"	"20-24"	29	29226	99.2
	"Montana"	"30"	"Small Metro"	"4"	"25-29 years"	"25-29"	26	26229	99.1
	"Montana"	"30"	"Small Metro"	"4"	"30-34 years"	"30-34"	21	23460	89.5
	"Montana"	"30"	"Small Metro"	"4"	"35-39 years"	"35-39"	19	19764	Unreliable
	"Montana"	"30"	"Small Metro"	"4"	"40-44 years"	"40-44"	53	20751	255.4
	"Montana"	"30"	"Small Metro"	"4"	"45-49 years"	"45-49"	93	23164	401.5
	"Montana"	"30"	"Small Metro"	"4"	"50-54 years"	"50-54"	137	26430	518.4
	"Montana"	"30"	"Small Metro"	"4"	"55-59 years"	"55-59"	165	25027	659.3
	"Montana"	"30"	"Small Metro"	"4"	"60-64 years "	"60-64"	193	21748	887.4
	"Montana"	"30"	"Small Metro"	"4"	"65-69 years"	"65-69"	234	15229	1536.5
	"Montana"	"30"	"Small Metro"	"4"	"70-74 years"	"70-74"	257	11411	2252.2
	"Montana"	"30"	"Small Metro"	"4"	"75-79 years"	"75-79"	315	8492	3709.4
	"Montana"	"30"	"Small Metro"	"4"	"80-84 years"	"80-84"	429	7178	5976.6
	"Montana"	"30"	"Small Metro"	"4"	"85-89 years"	"85-89"	465	Not Applicable	Not Applicable
	"Montana"	"30"	"Small Metro"	"4"	"90-94 years"	"90-94"	371	Not Applicable	Not Applicable
	"Montana"	"30"	"Small Metro"	"4"	"95-99 years"	"95-99"	153	Not Applicable	Not Applicable
	"Montana"	"30"	"Small Metro"	"4"	"100+ years"	"100+"	28	Not Applicable	Not Applicable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	21	3444	609.8
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	11	19826	Unreliable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	17	22643	Unreliable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	17	19510	Unreliable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	25	19262	129.8
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	22	16872	130.4
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	36	17681	203.6
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	54	19815	272.5
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	93	22904	406.0
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	129	22648	569.6
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	181	19430	931.5
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	166	12879	1288.9
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	199	9337	2131.3
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	259	6515	3975.4
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	293	5020	5836.7
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	351	Not Applicable	Not Applicable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	303	Not Applicable	Not Applicable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	115	Not Applicable	Not Applicable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	23	4095	561.7
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	21	23739	88.5
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	33	17216	191.7
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	36	18178	198.0
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	37	18241	202.8
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	44	17675	248.9
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	60	19378	309.6
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	98	24021	408.0
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	170	28728	591.8
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	195	29669	657.3
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	244	26405	924.1
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	302	19959	1513.1
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	342	15305	2234.6
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	417	11052	3773.1
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	506	8340	6067.1
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	554	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	430	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	192	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	30	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"< 1 year"	"1"	81	15906	509.2
	"Nebraska"	"31"	"Medium Metro"	"3"	"1-4 years"	"1-4"	14	63230	Unreliable
	"Nebraska"	"31"	"Medium Metro"	"3"	"15-19 years"	"15-19"	26	74699	34.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"20-24 years"	"20-24"	42	84110	49.9
	"Nebraska"	"31"	"Medium Metro"	"3"	"25-29 years"	"25-29"	63	84277	74.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"30-34 years"	"30-34"	68	77096	88.2
	"Nebraska"	"31"	"Medium Metro"	"3"	"35-39 years"	"35-39"	91	67543	134.7
	"Nebraska"	"31"	"Medium Metro"	"3"	"40-44 years"	"40-44"	111	67165	165.3
	"Nebraska"	"31"	"Medium Metro"	"3"	"45-49 years"	"45-49"	216	70867	304.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"50-54 years"	"50-54"	296	71927	411.5
	"Nebraska"	"31"	"Medium Metro"	"3"	"55-59 years"	"55-59"	442	65037	679.6
	"Nebraska"	"31"	"Medium Metro"	"3"	"60-64 years "	"60-64"	504	54857	918.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"65-69 years"	"65-69"	503	35237	1427.5
	"Nebraska"	"31"	"Medium Metro"	"3"	"70-74 years"	"70-74"	640	26067	2455.2
	"Nebraska"	"31"	"Medium Metro"	"3"	"75-79 years"	"75-79"	771	20670	3730.0
	"Nebraska"	"31"	"Medium Metro"	"3"	"80-84 years"	"80-84"	1010	16126	6263.2
	"Nebraska"	"31"	"Medium Metro"	"3"	"85-89 years"	"85-89"	1177	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"90-94 years"	"90-94"	815	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"95-99 years"	"95-99"	308	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"100+ years"	"100+"	74	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"40-44 years"	"40-44"	13	6680	Unreliable
	"Nebraska"	"31"	"Small Metro"	"4"	"45-49 years"	"45-49"	25	7471	334.6
	"Nebraska"	"31"	"Small Metro"	"4"	"50-54 years"	"50-54"	31	7738	400.6
	"Nebraska"	"31"	"Small Metro"	"4"	"55-59 years"	"55-59"	46	7238	635.5
	"Nebraska"	"31"	"Small Metro"	"4"	"60-64 years "	"60-64"	62	6212	998.1
	"Nebraska"	"31"	"Small Metro"	"4"	"65-69 years"	"65-69"	60	4430	1354.4
	"Nebraska"	"31"	"Small Metro"	"4"	"70-74 years"	"70-74"	87	3482	2498.6
	"Nebraska"	"31"	"Small Metro"	"4"	"75-79 years"	"75-79"	105	2849	3685.5
	"Nebraska"	"31"	"Small Metro"	"4"	"80-84 years"	"80-84"	151	2322	6503.0
	"Nebraska"	"31"	"Small Metro"	"4"	"85-89 years"	"85-89"	189	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"90-94 years"	"90-94"	125	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"95-99 years"	"95-99"	62	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"100+ years"	"100+"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	26	4454	583.7
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	12	23633	Unreliable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	16	21694	Unreliable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	12	20098	Unreliable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	17	19436	Unreliable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	25	17913	139.6
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	39	18360	212.4
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	64	21491	297.8
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	86	24062	357.4
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	119	22664	525.1
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	175	18895	926.2
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	181	13997	1293.1
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	263	11121	2364.9
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	341	9585	3557.6
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	437	8068	5416.5
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	597	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	439	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	195	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	57	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	28	3908	716.5
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	11	24341	Unreliable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	13	17545	Unreliable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	10	17287	Unreliable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	19	17694	Unreliable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	28	17041	164.3
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	44	18627	236.2
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	69	23210	297.3
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	95	27500	345.5
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	130	26070	498.7
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	209	22600	924.8
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	234	17055	1372.0
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	324	14701	2203.9
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	478	12852	3719.3
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	635	11302	5618.5
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	796	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	611	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	284	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	64	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"< 1 year"	"1"	139	27520	505.1
	"Nevada"	"32"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	24	111147	21.6
	"Nevada"	"32"	"Large Central Metro"	"1"	"5-9 years"	"5-9"	16	135881	Unreliable
	"Nevada"	"32"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	20	134390	14.9
	"Nevada"	"32"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	74	127697	57.9
	"Nevada"	"32"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	130	133215	97.6
	"Nevada"	"32"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	127	147026	86.4
	"Nevada"	"32"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	163	147810	110.3
	"Nevada"	"32"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	231	141522	163.2
	"Nevada"	"32"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	318	144286	220.4
	"Nevada"	"32"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	488	137325	355.4
	"Nevada"	"32"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	722	128347	562.5
	"Nevada"	"32"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	879	115199	763.0
	"Nevada"	"32"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	1202	107845	1114.6
	"Nevada"	"32"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	1314	81557	1611.1
	"Nevada"	"32"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	1450	59507	2436.7
	"Nevada"	"32"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	1666	40831	4080.2
	"Nevada"	"32"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1794	27209	6593.4
	"Nevada"	"32"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	1652	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	928	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	310	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"100+ years"	"100+"	43	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"< 1 year"	"1"	39	5459	714.4
	"Nevada"	"32"	"Medium Metro"	"3"	"15-19 years"	"15-19"	22	28112	78.3
	"Nevada"	"32"	"Medium Metro"	"3"	"20-24 years"	"20-24"	25	33373	74.9
	"Nevada"	"32"	"Medium Metro"	"3"	"25-29 years"	"25-29"	29	30492	95.1
	"Nevada"	"32"	"Medium Metro"	"3"	"30-34 years"	"30-34"	33	27648	119.4
	"Nevada"	"32"	"Medium Metro"	"3"	"35-39 years"	"35-39"	37	26098	141.8
	"Nevada"	"32"	"Medium Metro"	"3"	"40-44 years"	"40-44"	50	28971	172.6
	"Nevada"	"32"	"Medium Metro"	"3"	"45-49 years"	"45-49"	110	30204	364.2
	"Nevada"	"32"	"Medium Metro"	"3"	"50-54 years"	"50-54"	176	31073	566.4
	"Nevada"	"32"	"Medium Metro"	"3"	"55-59 years"	"55-59"	226	29232	773.1
	"Nevada"	"32"	"Medium Metro"	"3"	"60-64 years "	"60-64"	295	27087	1089.1
	"Nevada"	"32"	"Medium Metro"	"3"	"65-69 years"	"65-69"	337	19496	1728.6
	"Nevada"	"32"	"Medium Metro"	"3"	"70-74 years"	"70-74"	311	13277	2342.4
	"Nevada"	"32"	"Medium Metro"	"3"	"75-79 years"	"75-79"	336	8964	3748.3
	"Nevada"	"32"	"Medium Metro"	"3"	"80-84 years"	"80-84"	397	6442	6162.7
	"Nevada"	"32"	"Medium Metro"	"3"	"85-89 years"	"85-89"	448	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"90-94 years"	"90-94"	321	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"95-99 years"	"95-99"	131	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"100+ years"	"100+"	17	Not Applicable	Not Applicable
	"Nevada"	"32"	"Small Metro"	"4"	"40-44 years"	"40-44"	10	3666	Unreliable
	"Nevada"	"32"	"Small Metro"	"4"	"45-49 years"	"45-49"	17	4081	Unreliable
	"Nevada"	"32"	"Small Metro"	"4"	"50-54 years"	"50-54"	22	4279	514.1
	"Nevada"	"32"	"Small Metro"	"4"	"55-59 years"	"55-59"	40	3929	1018.1
	"Nevada"	"32"	"Small Metro"	"4"	"60-64 years "	"60-64"	45	3807	1182.0
	"Nevada"	"32"	"Small Metro"	"4"	"65-69 years"	"65-69"	47	2878	1633.1
	"Nevada"	"32"	"Small Metro"	"4"	"70-74 years"	"70-74"	59	2152	2741.6
	"Nevada"	"32"	"Small Metro"	"4"	"75-79 years"	"75-79"	71	1703	4169.1
	"Nevada"	"32"	"Small Metro"	"4"	"80-84 years"	"80-84"	92	1338	6875.9
	"Nevada"	"32"	"Small Metro"	"4"	"85-89 years"	"85-89"	100	Not Applicable	Not Applicable
	"Nevada"	"32"	"Small Metro"	"4"	"90-94 years"	"90-94"	78	Not Applicable	Not Applicable
	"Nevada"	"32"	"Small Metro"	"4"	"95-99 years"	"95-99"	28	Not Applicable	Not Applicable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	18	2675	Unreliable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	16	15500	Unreliable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	17	12408	Unreliable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	27	12876	209.7
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	29	12869	225.3
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	25	12298	203.3
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	38	14290	265.9
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	71	16686	425.5
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	108	18317	589.6
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	132	17595	750.2
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	179	16896	1059.4
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	249	14212	1752.0
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	278	10537	2638.3
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	319	7022	4542.9
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	279	4450	6269.7
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	300	Not Applicable	Not Applicable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	164	Not Applicable	Not Applicable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	59	Not Applicable	Not Applicable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	19	2585	Unreliable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	29	2422	1197.4
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	26	2295	1132.9
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	31	1896	1635.0
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	32	1445	2214.5
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	35	941	3719.4
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	36	630	5714.3
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	40	Not Applicable	Not Applicable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	18	3869	Unreliable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	22	28475	77.3
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	14	22704	Unreliable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	22	22214	99.0
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	32	24625	129.9
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	45	31945	140.9
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	65	36739	176.9
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	131	37529	349.1
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	151	31198	484.0
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	198	26758	740.0
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	251	18211	1378.3
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	280	12292	2277.9
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	373	9544	3908.2
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	473	7270	6506.2
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	493	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	393	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	139	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	26	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"< 1 year"	"1"	22	4518	486.9
	"New Hampshire"	"33"	"Medium Metro"	"3"	"20-24 years"	"20-24"	23	24084	95.5
	"New Hampshire"	"33"	"Medium Metro"	"3"	"25-29 years"	"25-29"	29	25111	115.5
	"New Hampshire"	"33"	"Medium Metro"	"3"	"30-34 years"	"30-34"	23	24895	92.4
	"New Hampshire"	"33"	"Medium Metro"	"3"	"35-39 years"	"35-39"	15	25533	Unreliable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"40-44 years"	"40-44"	46	30322	151.7
	"New Hampshire"	"33"	"Medium Metro"	"3"	"45-49 years"	"45-49"	101	33966	297.4
	"New Hampshire"	"33"	"Medium Metro"	"3"	"50-54 years"	"50-54"	138	34293	402.4
	"New Hampshire"	"33"	"Medium Metro"	"3"	"55-59 years"	"55-59"	181	27961	647.3
	"New Hampshire"	"33"	"Medium Metro"	"3"	"60-64 years "	"60-64"	194	23739	817.2
	"New Hampshire"	"33"	"Medium Metro"	"3"	"65-69 years"	"65-69"	203	15918	1275.3
	"New Hampshire"	"33"	"Medium Metro"	"3"	"70-74 years"	"70-74"	245	10813	2265.8
	"New Hampshire"	"33"	"Medium Metro"	"3"	"75-79 years"	"75-79"	316	8427	3749.9
	"New Hampshire"	"33"	"Medium Metro"	"3"	"80-84 years"	"80-84"	430	6852	6275.5
	"New Hampshire"	"33"	"Medium Metro"	"3"	"85-89 years"	"85-89"	503	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"90-94 years"	"90-94"	361	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"95-99 years"	"95-99"	156	Not Applicable	Not Applicable
