"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Alamance County, NC"	"37001"	"< 1 year"	"1"	20	1695	1179.9
	"Alexander County, NC"	"37003"	"< 1 year"	"1"	Suppressed	344	Suppressed
	"Alleghany County, NC"	"37005"	"< 1 year"	"1"	Suppressed	99	Suppressed
	"Anson County, NC"	"37007"	"< 1 year"	"1"	Suppressed	250	Suppressed
	"Ashe County, NC"	"37009"	"< 1 year"	"1"	Suppressed	223	Suppressed
	"Avery County, NC"	"37011"	"< 1 year"	"1"	Suppressed	138	Suppressed
	"Beaufort County, NC"	"37013"	"< 1 year"	"1"	Suppressed	492	Suppressed
	"Bertie County, NC"	"37015"	"< 1 year"	"1"	Suppressed	165	Suppressed
	"Bladen County, NC"	"37017"	"< 1 year"	"1"	Suppressed	371	Suppressed
	"Brunswick County, NC"	"37019"	"< 1 year"	"1"	Suppressed	988	Suppressed
	"Buncombe County, NC"	"37021"	"< 1 year"	"1"	17	2630	646.4 (Unreliable)
	"Burke County, NC"	"37023"	"< 1 year"	"1"	10	839	1191.9 (Unreliable)
	"Cabarrus County, NC"	"37025"	"< 1 year"	"1"	14	2376	589.2 (Unreliable)
	"Caldwell County, NC"	"37027"	"< 1 year"	"1"	12	834	1438.8 (Unreliable)
	"Camden County, NC"	"37029"	"< 1 year"	"1"	Suppressed	103	Suppressed
	"Carteret County, NC"	"37031"	"< 1 year"	"1"	Suppressed	623	Suppressed
	"Caswell County, NC"	"37033"	"< 1 year"	"1"	Suppressed	212	Suppressed
	"Catawba County, NC"	"37035"	"< 1 year"	"1"	12	1718	698.5 (Unreliable)
	"Chatham County, NC"	"37037"	"< 1 year"	"1"	Suppressed	620	Suppressed
	"Cherokee County, NC"	"37039"	"< 1 year"	"1"	Suppressed	228	Suppressed
	"Chowan County, NC"	"37041"	"< 1 year"	"1"	Suppressed	128	Suppressed
	"Clay County, NC"	"37043"	"< 1 year"	"1"	Suppressed	84	Suppressed
	"Cleveland County, NC"	"37045"	"< 1 year"	"1"	Suppressed	1046	Suppressed
	"Columbus County, NC"	"37047"	"< 1 year"	"1"	Suppressed	607	Suppressed
	"Craven County, NC"	"37049"	"< 1 year"	"1"	Suppressed	1482	Suppressed
	"Cumberland County, NC"	"37051"	"< 1 year"	"1"	64	5812	1101.2
	"Currituck County, NC"	"37053"	"< 1 year"	"1"	Suppressed	251	Suppressed
	"Dare County, NC"	"37055"	"< 1 year"	"1"	Suppressed	349	Suppressed
	"Davidson County, NC"	"37057"	"< 1 year"	"1"	Suppressed	1750	Suppressed
	"Davie County, NC"	"37059"	"< 1 year"	"1"	Suppressed	401	Suppressed
	"Duplin County, NC"	"37061"	"< 1 year"	"1"	Suppressed	747	Suppressed
	"Durham County, NC"	"37063"	"< 1 year"	"1"	39	4328	901.1
	"Edgecombe County, NC"	"37065"	"< 1 year"	"1"	Suppressed	643	Suppressed
	"Forsyth County, NC"	"37067"	"< 1 year"	"1"	29	4472	648.5
	"Franklin County, NC"	"37069"	"< 1 year"	"1"	Suppressed	671	Suppressed
	"Gaston County, NC"	"37071"	"< 1 year"	"1"	17	2391	711.0 (Unreliable)
	"Gates County, NC"	"37073"	"< 1 year"	"1"	Suppressed	115	Suppressed
	"Graham County, NC"	"37075"	"< 1 year"	"1"	Suppressed	87	Suppressed
	"Granville County, NC"	"37077"	"< 1 year"	"1"	Suppressed	552	Suppressed
	"Greene County, NC"	"37079"	"< 1 year"	"1"	Suppressed	200	Suppressed
	"Guilford County, NC"	"37081"	"< 1 year"	"1"	48	6089	788.3
	"Halifax County, NC"	"37083"	"< 1 year"	"1"	Suppressed	564	Suppressed
	"Harnett County, NC"	"37085"	"< 1 year"	"1"	22	1938	1135.2
	"Haywood County, NC"	"37087"	"< 1 year"	"1"	Suppressed	539	Suppressed
	"Henderson County, NC"	"37089"	"< 1 year"	"1"	Suppressed	1036	Suppressed
	"Hertford County, NC"	"37091"	"< 1 year"	"1"	Suppressed	218	Suppressed
	"Hoke County, NC"	"37093"	"< 1 year"	"1"	Suppressed	895	Suppressed
	"Hyde County, NC"	"37095"	"< 1 year"	"1"	Suppressed	50	Suppressed
	"Iredell County, NC"	"37097"	"< 1 year"	"1"	13	1751	742.4 (Unreliable)
	"Jackson County, NC"	"37099"	"< 1 year"	"1"	Suppressed	370	Suppressed
	"Johnston County, NC"	"37101"	"< 1 year"	"1"	11	2256	487.6 (Unreliable)
	"Jones County, NC"	"37103"	"< 1 year"	"1"	Suppressed	96	Suppressed
	"Lee County, NC"	"37105"	"< 1 year"	"1"	Suppressed	791	Suppressed
	"Lenoir County, NC"	"37107"	"< 1 year"	"1"	Suppressed	672	Suppressed
	"Lincoln County, NC"	"37109"	"< 1 year"	"1"	Suppressed	766	Suppressed
	"McDowell County, NC"	"37111"	"< 1 year"	"1"	Suppressed	474	Suppressed
	"Macon County, NC"	"37113"	"< 1 year"	"1"	Suppressed	355	Suppressed
	"Madison County, NC"	"37115"	"< 1 year"	"1"	Suppressed	177	Suppressed
	"Martin County, NC"	"37117"	"< 1 year"	"1"	Suppressed	248	Suppressed
	"Mecklenburg County, NC"	"37119"	"< 1 year"	"1"	91	14025	648.8
	"Mitchell County, NC"	"37121"	"< 1 year"	"1"	Suppressed	141	Suppressed
	"Montgomery County, NC"	"37123"	"< 1 year"	"1"	Suppressed	282	Suppressed
	"Moore County, NC"	"37125"	"< 1 year"	"1"	Suppressed	970	Suppressed
	"Nash County, NC"	"37127"	"< 1 year"	"1"	Suppressed	1082	Suppressed
	"New Hanover County, NC"	"37129"	"< 1 year"	"1"	Suppressed	2324	Suppressed
	"Northampton County, NC"	"37131"	"< 1 year"	"1"	Suppressed	168	Suppressed
	"Onslow County, NC"	"37133"	"< 1 year"	"1"	30	4170	719.4
	"Orange County, NC"	"37135"	"< 1 year"	"1"	Suppressed	1162	Suppressed
	"Pamlico County, NC"	"37137"	"< 1 year"	"1"	Suppressed	76	Suppressed
	"Pasquotank County, NC"	"37139"	"< 1 year"	"1"	Suppressed	522	Suppressed
	"Pender County, NC"	"37141"	"< 1 year"	"1"	Suppressed	596	Suppressed
	"Perquimans County, NC"	"37143"	"< 1 year"	"1"	Suppressed	140	Suppressed
	"Person County, NC"	"37145"	"< 1 year"	"1"	Suppressed	431	Suppressed
	"Pitt County, NC"	"37147"	"< 1 year"	"1"	28	2127	1316.4
	"Polk County, NC"	"37149"	"< 1 year"	"1"	Suppressed	149	Suppressed
	"Randolph County, NC"	"37151"	"< 1 year"	"1"	Suppressed	1533	Suppressed
	"Richmond County, NC"	"37153"	"< 1 year"	"1"	Suppressed	527	Suppressed
	"Robeson County, NC"	"37155"	"< 1 year"	"1"	29	1870	1550.8
	"Rockingham County, NC"	"37157"	"< 1 year"	"1"	Suppressed	947	Suppressed
	"Rowan County, NC"	"37159"	"< 1 year"	"1"	17	1499	1134.1 (Unreliable)
	"Rutherford County, NC"	"37161"	"< 1 year"	"1"	Suppressed	650	Suppressed
	"Sampson County, NC"	"37163"	"< 1 year"	"1"	Suppressed	828	Suppressed
	"Scotland County, NC"	"37165"	"< 1 year"	"1"	Suppressed	449	Suppressed
	"Stanly County, NC"	"37167"	"< 1 year"	"1"	Suppressed	687	Suppressed
	"Stokes County, NC"	"37169"	"< 1 year"	"1"	Suppressed	389	Suppressed
	"Surry County, NC"	"37171"	"< 1 year"	"1"	Suppressed	738	Suppressed
	"Swain County, NC"	"37173"	"< 1 year"	"1"	Suppressed	200	Suppressed
	"Transylvania County, NC"	"37175"	"< 1 year"	"1"	Suppressed	289	Suppressed
	"Tyrrell County, NC"	"37177"	"< 1 year"	"1"	Suppressed	49	Suppressed
	"Union County, NC"	"37179"	"< 1 year"	"1"	14	2333	600.1 (Unreliable)
	"Vance County, NC"	"37181"	"< 1 year"	"1"	Suppressed	564	Suppressed
	"Wake County, NC"	"37183"	"< 1 year"	"1"	59	12690	464.9
	"Warren County, NC"	"37185"	"< 1 year"	"1"	Suppressed	194	Suppressed
	"Washington County, NC"	"37187"	"< 1 year"	"1"	Suppressed	153	Suppressed
	"Watauga County, NC"	"37189"	"< 1 year"	"1"	Suppressed	355	Suppressed
	"Wayne County, NC"	"37191"	"< 1 year"	"1"	Suppressed	1718	Suppressed
	"Wilkes County, NC"	"37193"	"< 1 year"	"1"	Suppressed	651	Suppressed
	"Wilson County, NC"	"37195"	"< 1 year"	"1"	Suppressed	931	Suppressed
	"Yadkin County, NC"	"37197"	"< 1 year"	"1"	Suppressed	409	Suppressed
	"Yancey County, NC"	"37199"	"< 1 year"	"1"	Suppressed	164	Suppressed
	"Adams County, ND"	"38001"	"< 1 year"	"1"	Suppressed	22	Suppressed
	"Barnes County, ND"	"38003"	"< 1 year"	"1"	Suppressed	132	Suppressed
	"Benson County, ND"	"38005"	"< 1 year"	"1"	Suppressed	147	Suppressed
	"Billings County, ND"	"38007"	"< 1 year"	"1"	Suppressed	14	Suppressed
	"Bottineau County, ND"	"38009"	"< 1 year"	"1"	Suppressed	84	Suppressed
	"Bowman County, ND"	"38011"	"< 1 year"	"1"	Suppressed	39	Suppressed
	"Burke County, ND"	"38013"	"< 1 year"	"1"	Suppressed	39	Suppressed
	"Burleigh County, ND"	"38015"	"< 1 year"	"1"	Suppressed	1330	Suppressed
	"Cass County, ND"	"38017"	"< 1 year"	"1"	14	2585	541.6 (Unreliable)
	"Cavalier County, ND"	"38019"	"< 1 year"	"1"	Suppressed	47	Suppressed
	"Dickey County, ND"	"38021"	"< 1 year"	"1"	Suppressed	70	Suppressed
	"Divide County, ND"	"38023"	"< 1 year"	"1"	Suppressed	30	Suppressed
	"Dunn County, ND"	"38025"	"< 1 year"	"1"	Suppressed	61	Suppressed
	"Eddy County, ND"	"38027"	"< 1 year"	"1"	Suppressed	27	Suppressed
	"Emmons County, ND"	"38029"	"< 1 year"	"1"	Suppressed	33	Suppressed
	"Foster County, ND"	"38031"	"< 1 year"	"1"	Suppressed	37	Suppressed
	"Golden Valley County, ND"	"38033"	"< 1 year"	"1"	Suppressed	24	Suppressed
	"Grand Forks County, ND"	"38035"	"< 1 year"	"1"	Suppressed	1041	Suppressed
	"Grant County, ND"	"38037"	"< 1 year"	"1"	Suppressed	22	Suppressed
	"Griggs County, ND"	"38039"	"< 1 year"	"1"	Suppressed	18	Suppressed
	"Hettinger County, ND"	"38041"	"< 1 year"	"1"	Suppressed	36	Suppressed
	"Kidder County, ND"	"38043"	"< 1 year"	"1"	Suppressed	35	Suppressed
	"LaMoure County, ND"	"38045"	"< 1 year"	"1"	Suppressed	40	Suppressed
	"Logan County, ND"	"38047"	"< 1 year"	"1"	Suppressed	18	Suppressed
	"McHenry County, ND"	"38049"	"< 1 year"	"1"	Suppressed	63	Suppressed
	"McIntosh County, ND"	"38051"	"< 1 year"	"1"	Suppressed	24	Suppressed
	"McKenzie County, ND"	"38053"	"< 1 year"	"1"	Suppressed	211	Suppressed
	"McLean County, ND"	"38055"	"< 1 year"	"1"	Suppressed	118	Suppressed
	"Mercer County, ND"	"38057"	"< 1 year"	"1"	Suppressed	109	Suppressed
	"Morton County, ND"	"38059"	"< 1 year"	"1"	Suppressed	446	Suppressed
	"Mountrail County, ND"	"38061"	"< 1 year"	"1"	Suppressed	160	Suppressed
	"Nelson County, ND"	"38063"	"< 1 year"	"1"	Suppressed	37	Suppressed
	"Oliver County, ND"	"38065"	"< 1 year"	"1"	Suppressed	28	Suppressed
	"Pembina County, ND"	"38067"	"< 1 year"	"1"	Suppressed	85	Suppressed
	"Pierce County, ND"	"38069"	"< 1 year"	"1"	Suppressed	51	Suppressed
	"Ramsey County, ND"	"38071"	"< 1 year"	"1"	Suppressed	160	Suppressed
	"Ransom County, ND"	"38073"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Renville County, ND"	"38075"	"< 1 year"	"1"	Suppressed	29	Suppressed
	"Richland County, ND"	"38077"	"< 1 year"	"1"	Suppressed	184	Suppressed
	"Rolette County, ND"	"38079"	"< 1 year"	"1"	Suppressed	295	Suppressed
	"Sargent County, ND"	"38081"	"< 1 year"	"1"	Suppressed	39	Suppressed
	"Sheridan County, ND"	"38083"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Sioux County, ND"	"38085"	"< 1 year"	"1"	Suppressed	91	Suppressed
	"Slope County, ND"	"38087"	"< 1 year"	"1"	Suppressed	12	Suppressed
	"Stark County, ND"	"38089"	"< 1 year"	"1"	Suppressed	519	Suppressed
	"Steele County, ND"	"38091"	"< 1 year"	"1"	Suppressed	15	Suppressed
	"Stutsman County, ND"	"38093"	"< 1 year"	"1"	Suppressed	251	Suppressed
	"Towner County, ND"	"38095"	"< 1 year"	"1"	Suppressed	31	Suppressed
	"Traill County, ND"	"38097"	"< 1 year"	"1"	Suppressed	96	Suppressed
	"Walsh County, ND"	"38099"	"< 1 year"	"1"	Suppressed	135	Suppressed
	"Ward County, ND"	"38101"	"< 1 year"	"1"	Suppressed	1285	Suppressed
	"Wells County, ND"	"38103"	"< 1 year"	"1"	Suppressed	36	Suppressed
	"Williams County, ND"	"38105"	"< 1 year"	"1"	Suppressed	613	Suppressed
	"Adams County, OH"	"39001"	"< 1 year"	"1"	Suppressed	310	Suppressed
	"Allen County, OH"	"39003"	"< 1 year"	"1"	11	1314	837.1 (Unreliable)
	"Ashland County, OH"	"39005"	"< 1 year"	"1"	Suppressed	663	Suppressed
	"Ashtabula County, OH"	"39007"	"< 1 year"	"1"	11	1090	1009.2 (Unreliable)
	"Athens County, OH"	"39009"	"< 1 year"	"1"	Suppressed	566	Suppressed
	"Auglaize County, OH"	"39011"	"< 1 year"	"1"	Suppressed	526	Suppressed
	"Belmont County, OH"	"39013"	"< 1 year"	"1"	Suppressed	700	Suppressed
	"Brown County, OH"	"39015"	"< 1 year"	"1"	Suppressed	484	Suppressed
	"Butler County, OH"	"39017"	"< 1 year"	"1"	39	4428	880.8
	"Carroll County, OH"	"39019"	"< 1 year"	"1"	Suppressed	273	Suppressed
	"Champaign County, OH"	"39021"	"< 1 year"	"1"	Suppressed	383	Suppressed
	"Clark County, OH"	"39023"	"< 1 year"	"1"	13	1551	838.2 (Unreliable)
	"Clermont County, OH"	"39025"	"< 1 year"	"1"	16	2276	703.0 (Unreliable)
	"Clinton County, OH"	"39027"	"< 1 year"	"1"	Suppressed	502	Suppressed
	"Columbiana County, OH"	"39029"	"< 1 year"	"1"	Suppressed	1133	Suppressed
	"Coshocton County, OH"	"39031"	"< 1 year"	"1"	Suppressed	431	Suppressed
	"Crawford County, OH"	"39033"	"< 1 year"	"1"	Suppressed	471	Suppressed
	"Cuyahoga County, OH"	"39035"	"< 1 year"	"1"	122	15091	808.4
	"Darke County, OH"	"39037"	"< 1 year"	"1"	Suppressed	658	Suppressed
	"Defiance County, OH"	"39039"	"< 1 year"	"1"	Suppressed	394	Suppressed
	"Delaware County, OH"	"39041"	"< 1 year"	"1"	Suppressed	2251	Suppressed
	"Erie County, OH"	"39043"	"< 1 year"	"1"	12	806	1488.8 (Unreliable)
	"Fairfield County, OH"	"39045"	"< 1 year"	"1"	12	1644	729.9 (Unreliable)
	"Fayette County, OH"	"39047"	"< 1 year"	"1"	Suppressed	329	Suppressed
	"Franklin County, OH"	"39049"	"< 1 year"	"1"	159	18923	840.2
	"Fulton County, OH"	"39051"	"< 1 year"	"1"	Suppressed	528	Suppressed
	"Gallia County, OH"	"39053"	"< 1 year"	"1"	Suppressed	406	Suppressed
	"Geauga County, OH"	"39055"	"< 1 year"	"1"	Suppressed	931	Suppressed
	"Greene County, OH"	"39057"	"< 1 year"	"1"	Suppressed	1847	Suppressed
	"Guernsey County, OH"	"39059"	"< 1 year"	"1"	Suppressed	463	Suppressed
	"Hamilton County, OH"	"39061"	"< 1 year"	"1"	97	10939	886.7
	"Hancock County, OH"	"39063"	"< 1 year"	"1"	Suppressed	952	Suppressed
	"Hardin County, OH"	"39065"	"< 1 year"	"1"	Suppressed	406	Suppressed
	"Harrison County, OH"	"39067"	"< 1 year"	"1"	Suppressed	164	Suppressed
	"Henry County, OH"	"39069"	"< 1 year"	"1"	Suppressed	298	Suppressed
	"Highland County, OH"	"39071"	"< 1 year"	"1"	Suppressed	584	Suppressed
	"Hocking County, OH"	"39073"	"< 1 year"	"1"	Suppressed	319	Suppressed
	"Holmes County, OH"	"39075"	"< 1 year"	"1"	Suppressed	786	Suppressed
	"Huron County, OH"	"39077"	"< 1 year"	"1"	Suppressed	748	Suppressed
	"Jackson County, OH"	"39079"	"< 1 year"	"1"	Suppressed	434	Suppressed
	"Jefferson County, OH"	"39081"	"< 1 year"	"1"	Suppressed	673	Suppressed
	"Knox County, OH"	"39083"	"< 1 year"	"1"	Suppressed	699	Suppressed
	"Lake County, OH"	"39085"	"< 1 year"	"1"	Suppressed	2259	Suppressed
	"Lawrence County, OH"	"39087"	"< 1 year"	"1"	Suppressed	718	Suppressed
	"Licking County, OH"	"39089"	"< 1 year"	"1"	13	1946	668.0 (Unreliable)
	"Logan County, OH"	"39091"	"< 1 year"	"1"	Suppressed	559	Suppressed
	"Lorain County, OH"	"39093"	"< 1 year"	"1"	21	3366	623.9
	"Lucas County, OH"	"39095"	"< 1 year"	"1"	53	5776	917.6
	"Madison County, OH"	"39097"	"< 1 year"	"1"	Suppressed	439	Suppressed
	"Mahoning County, OH"	"39099"	"< 1 year"	"1"	15	2424	618.8 (Unreliable)
	"Marion County, OH"	"39101"	"< 1 year"	"1"	Suppressed	741	Suppressed
	"Medina County, OH"	"39103"	"< 1 year"	"1"	Suppressed	1819	Suppressed
	"Meigs County, OH"	"39105"	"< 1 year"	"1"	Suppressed	257	Suppressed
	"Mercer County, OH"	"39107"	"< 1 year"	"1"	Suppressed	563	Suppressed
	"Miami County, OH"	"39109"	"< 1 year"	"1"	Suppressed	1208	Suppressed
	"Monroe County, OH"	"39111"	"< 1 year"	"1"	Suppressed	154	Suppressed
	"Montgomery County, OH"	"39113"	"< 1 year"	"1"	40	6591	606.9
	"Morgan County, OH"	"39115"	"< 1 year"	"1"	Suppressed	135	Suppressed
	"Morrow County, OH"	"39117"	"< 1 year"	"1"	Suppressed	384	Suppressed
	"Muskingum County, OH"	"39119"	"< 1 year"	"1"	Suppressed	1021	Suppressed
	"Noble County, OH"	"39121"	"< 1 year"	"1"	Suppressed	134	Suppressed
	"Ottawa County, OH"	"39123"	"< 1 year"	"1"	Suppressed	316	Suppressed
	"Paulding County, OH"	"39125"	"< 1 year"	"1"	Suppressed	243	Suppressed
	"Perry County, OH"	"39127"	"< 1 year"	"1"	Suppressed	427	Suppressed
	"Pickaway County, OH"	"39129"	"< 1 year"	"1"	Suppressed	591	Suppressed
	"Pike County, OH"	"39131"	"< 1 year"	"1"	Suppressed	349	Suppressed
	"Portage County, OH"	"39133"	"< 1 year"	"1"	Suppressed	1507	Suppressed
	"Preble County, OH"	"39135"	"< 1 year"	"1"	Suppressed	443	Suppressed
	"Putnam County, OH"	"39137"	"< 1 year"	"1"	Suppressed	469	Suppressed
	"Richland County, OH"	"39139"	"< 1 year"	"1"	Suppressed	1411	Suppressed
	"Ross County, OH"	"39141"	"< 1 year"	"1"	Suppressed	900	Suppressed
	"Sandusky County, OH"	"39143"	"< 1 year"	"1"	Suppressed	626	Suppressed
	"Scioto County, OH"	"39145"	"< 1 year"	"1"	Suppressed	926	Suppressed
	"Seneca County, OH"	"39147"	"< 1 year"	"1"	Suppressed	552	Suppressed
	"Shelby County, OH"	"39149"	"< 1 year"	"1"	Suppressed	569	Suppressed
	"Stark County, OH"	"39151"	"< 1 year"	"1"	35	4313	811.5
	"Summit County, OH"	"39153"	"< 1 year"	"1"	44	6232	706.0
	"Trumbull County, OH"	"39155"	"< 1 year"	"1"	17	2123	800.8 (Unreliable)
	"Tuscarawas County, OH"	"39157"	"< 1 year"	"1"	Suppressed	1085	Suppressed
	"Union County, OH"	"39159"	"< 1 year"	"1"	Suppressed	593	Suppressed
	"Van Wert County, OH"	"39161"	"< 1 year"	"1"	Suppressed	350	Suppressed
	"Vinton County, OH"	"39163"	"< 1 year"	"1"	Suppressed	150	Suppressed
	"Warren County, OH"	"39165"	"< 1 year"	"1"	Suppressed	2382	Suppressed
	"Washington County, OH"	"39167"	"< 1 year"	"1"	Suppressed	611	Suppressed
	"Wayne County, OH"	"39169"	"< 1 year"	"1"	Suppressed	1553	Suppressed
	"Williams County, OH"	"39171"	"< 1 year"	"1"	Suppressed	428	Suppressed
	"Wood County, OH"	"39173"	"< 1 year"	"1"	Suppressed	1409	Suppressed
	"Wyandot County, OH"	"39175"	"< 1 year"	"1"	Suppressed	239	Suppressed
	"Adair County, OK"	"40001"	"< 1 year"	"1"	Suppressed	311	Suppressed
	"Alfalfa County, OK"	"40003"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Atoka County, OK"	"40005"	"< 1 year"	"1"	Suppressed	159	Suppressed
	"Beaver County, OK"	"40007"	"< 1 year"	"1"	Suppressed	66	Suppressed
	"Beckham County, OK"	"40009"	"< 1 year"	"1"	Suppressed	391	Suppressed
	"Blaine County, OK"	"40011"	"< 1 year"	"1"	Suppressed	162	Suppressed
	"Bryan County, OK"	"40013"	"< 1 year"	"1"	Suppressed	607	Suppressed
	"Caddo County, OK"	"40015"	"< 1 year"	"1"	Suppressed	404	Suppressed
	"Canadian County, OK"	"40017"	"< 1 year"	"1"	10	1678	595.9 (Unreliable)
	"Carter County, OK"	"40019"	"< 1 year"	"1"	Suppressed	674	Suppressed
	"Cherokee County, OK"	"40021"	"< 1 year"	"1"	Suppressed	609	Suppressed
	"Choctaw County, OK"	"40023"	"< 1 year"	"1"	Suppressed	167	Suppressed
	"Cimarron County, OK"	"40025"	"< 1 year"	"1"	Suppressed	24	Suppressed
	"Cleveland County, OK"	"40027"	"< 1 year"	"1"	24	2961	810.5
	"Coal County, OK"	"40029"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Comanche County, OK"	"40031"	"< 1 year"	"1"	15	1833	818.3 (Unreliable)
	"Cotton County, OK"	"40033"	"< 1 year"	"1"	Suppressed	70	Suppressed
	"Craig County, OK"	"40035"	"< 1 year"	"1"	Suppressed	181	Suppressed
	"Creek County, OK"	"40037"	"< 1 year"	"1"	Suppressed	860	Suppressed
	"Custer County, OK"	"40039"	"< 1 year"	"1"	Suppressed	491	Suppressed
	"Delaware County, OK"	"40041"	"< 1 year"	"1"	Suppressed	396	Suppressed
	"Dewey County, OK"	"40043"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Ellis County, OK"	"40045"	"< 1 year"	"1"	Suppressed	42	Suppressed
	"Garfield County, OK"	"40047"	"< 1 year"	"1"	Suppressed	980	Suppressed
	"Garvin County, OK"	"40049"	"< 1 year"	"1"	Suppressed	367	Suppressed
	"Grady County, OK"	"40051"	"< 1 year"	"1"	Suppressed	576	Suppressed
	"Grant County, OK"	"40053"	"< 1 year"	"1"	Suppressed	48	Suppressed
	"Greer County, OK"	"40055"	"< 1 year"	"1"	Suppressed	79	Suppressed
	"Harmon County, OK"	"40057"	"< 1 year"	"1"	Suppressed	34	Suppressed
	"Harper County, OK"	"40059"	"< 1 year"	"1"	Suppressed	64	Suppressed
	"Haskell County, OK"	"40061"	"< 1 year"	"1"	Suppressed	173	Suppressed
	"Hughes County, OK"	"40063"	"< 1 year"	"1"	Suppressed	132	Suppressed
	"Jackson County, OK"	"40065"	"< 1 year"	"1"	Suppressed	400	Suppressed
	"Jefferson County, OK"	"40067"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Johnston County, OK"	"40069"	"< 1 year"	"1"	Suppressed	157	Suppressed
	"Kay County, OK"	"40071"	"< 1 year"	"1"	Suppressed	638	Suppressed
	"Kingfisher County, OK"	"40073"	"< 1 year"	"1"	Suppressed	212	Suppressed
	"Kiowa County, OK"	"40075"	"< 1 year"	"1"	Suppressed	123	Suppressed
	"Latimer County, OK"	"40077"	"< 1 year"	"1"	Suppressed	118	Suppressed
	"Le Flore County, OK"	"40079"	"< 1 year"	"1"	Suppressed	652	Suppressed
	"Lincoln County, OK"	"40081"	"< 1 year"	"1"	Suppressed	390	Suppressed
	"Logan County, OK"	"40083"	"< 1 year"	"1"	Suppressed	477	Suppressed
	"Love County, OK"	"40085"	"< 1 year"	"1"	Suppressed	110	Suppressed
	"McClain County, OK"	"40087"	"< 1 year"	"1"	Suppressed	424	Suppressed
	"McCurtain County, OK"	"40089"	"< 1 year"	"1"	Suppressed	480	Suppressed
	"McIntosh County, OK"	"40091"	"< 1 year"	"1"	Suppressed	231	Suppressed
	"Major County, OK"	"40093"	"< 1 year"	"1"	Suppressed	105	Suppressed
	"Marshall County, OK"	"40095"	"< 1 year"	"1"	Suppressed	175	Suppressed
	"Mayes County, OK"	"40097"	"< 1 year"	"1"	Suppressed	520	Suppressed
	"Murray County, OK"	"40099"	"< 1 year"	"1"	Suppressed	161	Suppressed
	"Muskogee County, OK"	"40101"	"< 1 year"	"1"	11	918	1198.3 (Unreliable)
	"Noble County, OK"	"40103"	"< 1 year"	"1"	Suppressed	132	Suppressed
	"Nowata County, OK"	"40105"	"< 1 year"	"1"	Suppressed	105	Suppressed
	"Okfuskee County, OK"	"40107"	"< 1 year"	"1"	Suppressed	147	Suppressed
	"Oklahoma County, OK"	"40109"	"< 1 year"	"1"	84	12338	680.8
	"Okmulgee County, OK"	"40111"	"< 1 year"	"1"	Suppressed	508	Suppressed
	"Osage County, OK"	"40113"	"< 1 year"	"1"	Suppressed	449	Suppressed
	"Ottawa County, OK"	"40115"	"< 1 year"	"1"	Suppressed	432	Suppressed
	"Pawnee County, OK"	"40117"	"< 1 year"	"1"	Suppressed	209	Suppressed
	"Payne County, OK"	"40119"	"< 1 year"	"1"	Suppressed	896	Suppressed
	"Pittsburg County, OK"	"40121"	"< 1 year"	"1"	Suppressed	543	Suppressed
	"Pontotoc County, OK"	"40123"	"< 1 year"	"1"	Suppressed	558	Suppressed
	"Pottawatomie County, OK"	"40125"	"< 1 year"	"1"	10	917	1090.5 (Unreliable)
	"Pushmataha County, OK"	"40127"	"< 1 year"	"1"	Suppressed	148	Suppressed
	"Roger Mills County, OK"	"40129"	"< 1 year"	"1"	Suppressed	47	Suppressed
	"Rogers County, OK"	"40131"	"< 1 year"	"1"	Suppressed	1046	Suppressed
	"Seminole County, OK"	"40133"	"< 1 year"	"1"	Suppressed	312	Suppressed
	"Sequoyah County, OK"	"40135"	"< 1 year"	"1"	Suppressed	499	Suppressed
	"Stephens County, OK"	"40137"	"< 1 year"	"1"	Suppressed	593	Suppressed
	"Texas County, OK"	"40139"	"< 1 year"	"1"	Suppressed	398	Suppressed
	"Tillman County, OK"	"40141"	"< 1 year"	"1"	Suppressed	101	Suppressed
	"Tulsa County, OK"	"40143"	"< 1 year"	"1"	75	9299	806.5
	"Wagoner County, OK"	"40145"	"< 1 year"	"1"	Suppressed	846	Suppressed
	"Washington County, OK"	"40147"	"< 1 year"	"1"	Suppressed	614	Suppressed
	"Washita County, OK"	"40149"	"< 1 year"	"1"	Suppressed	157	Suppressed
	"Woods County, OK"	"40151"	"< 1 year"	"1"	Suppressed	109	Suppressed
	"Woodward County, OK"	"40153"	"< 1 year"	"1"	Suppressed	307	Suppressed
	"Baker County, OR"	"41001"	"< 1 year"	"1"	Suppressed	174	Suppressed
	"Benton County, OR"	"41003"	"< 1 year"	"1"	Suppressed	726	Suppressed
	"Clackamas County, OR"	"41005"	"< 1 year"	"1"	20	3981	502.4
